               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.042168,            0.029029,           0.0069182,             0.54175,             0.51664,             0.50705,              0.2298,            0.040241,            0.021032,             0.00851,           0.0093268,           0.0093268,           0.0093268
                  36,            0.042211,            0.029025,           0.0070702,             0.54446,             0.52285,             0.50968,             0.23496,            0.040329,            0.020956,            0.008229,            0.009307,            0.009307,            0.009307
                  37,             0.04189,            0.029176,           0.0069068,             0.56441,              0.5264,               0.525,             0.24047,            0.039938,             0.02093,           0.0086095,           0.0092872,           0.0092872,           0.0092872
                  38,            0.041552,            0.028984,            0.006924,             0.54969,             0.52233,             0.51748,              0.2372,            0.039906,             0.02092,           0.0084191,           0.0092674,           0.0092674,           0.0092674
                  39,            0.041475,            0.028896,           0.0068846,              0.5477,             0.51945,             0.51573,             0.23629,            0.040013,            0.020975,           0.0083928,           0.0092476,           0.0092476,           0.0092476
                  40,            0.041638,             0.02904,           0.0068331,             0.54611,             0.53166,             0.51852,             0.23693,            0.040001,            0.020912,           0.0083407,           0.0092278,           0.0092278,           0.0092278
                  41,            0.041575,            0.029141,           0.0065345,             0.56827,             0.52273,             0.52058,             0.23921,            0.039871,             0.02091,           0.0084391,            0.009208,            0.009208,            0.009208
                  42,            0.041441,            0.028502,           0.0066089,             0.54782,               0.525,             0.51691,              0.2369,            0.039943,            0.020923,            0.008499,           0.0091882,           0.0091882,           0.0091882
                  43,            0.041378,            0.028702,           0.0064464,             0.55491,             0.53865,             0.52224,             0.24066,            0.039696,            0.020852,           0.0083721,           0.0091684,           0.0091684,           0.0091684
                  44,            0.041557,            0.028917,           0.0066206,             0.56363,             0.52902,             0.52349,             0.23912,            0.039656,            0.020873,           0.0082987,           0.0091486,           0.0091486,           0.0091486
                  45,            0.041207,            0.028676,           0.0065734,             0.56275,             0.52615,             0.52626,             0.24149,            0.039586,            0.020836,           0.0083945,           0.0091288,           0.0091288,           0.0091288
                  46,            0.041344,            0.028905,           0.0063619,             0.56292,             0.53378,             0.52706,             0.24299,            0.039713,            0.020838,           0.0086581,            0.009109,            0.009109,            0.009109
                  47,            0.041281,            0.028606,           0.0062011,             0.56222,             0.53739,             0.53403,             0.24495,            0.039635,            0.020849,           0.0081871,           0.0090892,           0.0090892,           0.0090892
                  48,            0.040956,            0.028524,           0.0062695,              0.5711,             0.53254,              0.5328,             0.24603,            0.039487,            0.020826,           0.0082968,           0.0090694,           0.0090694,           0.0090694
                  49,            0.040681,            0.028402,           0.0062735,             0.56694,             0.54043,              0.5317,             0.24553,            0.039484,            0.020792,           0.0084921,           0.0090496,           0.0090496,           0.0090496
                  50,            0.040637,            0.028407,           0.0060745,             0.57556,             0.52988,             0.53385,             0.24885,            0.039425,            0.020818,           0.0084841,           0.0090298,           0.0090298,           0.0090298
                  51,            0.040461,            0.028426,           0.0060013,             0.57369,             0.53516,             0.53391,             0.24943,            0.039429,            0.020772,           0.0085213,             0.00901,             0.00901,             0.00901
                  52,            0.040479,            0.028409,           0.0061363,             0.56886,             0.53726,             0.53666,             0.24906,            0.039331,            0.020799,           0.0083843,           0.0089902,           0.0089902,           0.0089902
                  53,            0.040742,            0.028576,           0.0057959,             0.56654,              0.5391,             0.53428,             0.24862,            0.039266,            0.020811,            0.008543,           0.0089704,           0.0089704,           0.0089704
                  54,             0.04016,            0.027931,           0.0060485,             0.56454,             0.54367,              0.5397,             0.25066,            0.039174,             0.02084,           0.0083568,           0.0089506,           0.0089506,           0.0089506
                  55,            0.040338,            0.028523,           0.0059383,              0.5646,             0.54901,             0.54047,             0.25155,            0.039206,            0.020829,           0.0082991,           0.0089308,           0.0089308,           0.0089308
                  56,            0.040521,            0.028533,           0.0059377,             0.57566,             0.54361,             0.54249,             0.25201,            0.039175,            0.020811,           0.0083584,            0.008911,            0.008911,            0.008911
                  57,            0.040249,            0.028306,           0.0055438,             0.56794,             0.54623,             0.53806,              0.2508,            0.039178,            0.020802,           0.0084834,           0.0088912,           0.0088912,           0.0088912
                  58,            0.039874,            0.028287,           0.0056713,              0.5762,             0.53924,             0.53647,             0.25174,            0.039166,             0.02079,           0.0085492,           0.0088714,           0.0088714,           0.0088714
                  59,            0.040067,            0.028654,           0.0058413,             0.57287,             0.54598,              0.5382,             0.25194,            0.039125,            0.020772,            0.008569,           0.0088516,           0.0088516,           0.0088516
                  60,            0.040223,            0.028203,           0.0058002,             0.58217,              0.5431,             0.53933,             0.25251,            0.039047,            0.020768,           0.0085681,           0.0088318,           0.0088318,           0.0088318
                  61,            0.040211,             0.02849,           0.0058304,             0.58008,             0.54099,              0.5369,             0.25238,            0.039074,            0.020769,           0.0086164,            0.008812,            0.008812,            0.008812
                  62,             0.03997,            0.028184,           0.0056179,             0.58234,             0.54527,             0.53955,              0.2531,            0.039035,             0.02079,           0.0086568,           0.0087922,           0.0087922,           0.0087922
                  63,            0.039698,            0.028503,           0.0054692,             0.57472,             0.54973,             0.53853,             0.25341,            0.039034,            0.020783,           0.0087709,           0.0087724,           0.0087724,           0.0087724
                  64,            0.039619,             0.02791,           0.0055829,             0.57736,             0.55098,             0.54264,             0.25404,            0.038945,            0.020764,           0.0087248,           0.0087526,           0.0087526,           0.0087526
                  65,            0.039607,            0.027491,           0.0056754,             0.57695,             0.55119,             0.54221,             0.25285,            0.039028,            0.020786,           0.0087477,           0.0087328,           0.0087328,           0.0087328
                  66,            0.039888,            0.027917,           0.0054639,             0.58058,             0.54925,             0.54354,             0.25381,            0.039005,            0.020806,           0.0087852,            0.008713,            0.008713,            0.008713
                  67,            0.039444,            0.028142,           0.0054144,             0.57756,             0.55571,             0.54307,             0.25431,            0.038998,            0.020826,           0.0087831,           0.0086932,           0.0086932,           0.0086932
                  68,             0.03923,            0.028152,           0.0052184,             0.57457,             0.55952,             0.54418,             0.25422,            0.038951,            0.020837,           0.0087883,           0.0086734,           0.0086734,           0.0086734
                  69,            0.039528,            0.028368,           0.0049967,             0.57492,             0.56381,             0.54479,             0.25531,            0.038907,            0.020834,           0.0088168,           0.0086536,           0.0086536,           0.0086536
                  70,            0.039445,             0.02793,           0.0051464,             0.58139,             0.55536,             0.54481,             0.25562,            0.038904,             0.02081,           0.0088053,           0.0086338,           0.0086338,           0.0086338
                  71,            0.039448,             0.02776,           0.0052404,              0.5831,              0.5585,             0.54519,             0.25589,            0.038879,            0.020814,           0.0087635,            0.008614,            0.008614,            0.008614
                  72,            0.039147,            0.027765,           0.0053618,             0.58226,              0.5536,             0.54543,             0.25595,            0.038836,            0.020807,           0.0087213,           0.0085942,           0.0085942,           0.0085942
