               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.061114,            0.013899,           0.0058179,             0.53757,             0.43651,             0.43822,              0.1754,            0.052901,            0.013271,           0.0028953,            0.006535,            0.006535,            0.006535
                  37,            0.060747,            0.014252,           0.0058564,             0.50258,             0.43997,             0.43442,             0.17887,            0.053009,            0.013267,           0.0025847,            0.006436,            0.006436,            0.006436
                  38,            0.061045,            0.014132,             0.00525,             0.53242,             0.47134,             0.45928,             0.18691,            0.051796,            0.013212,           0.0025124,            0.006337,            0.006337,            0.006337
                  39,            0.060601,            0.014178,            0.005089,              0.5544,             0.44729,             0.46817,             0.19484,            0.051078,            0.013035,           0.0026625,            0.006238,            0.006238,            0.006238
                  40,            0.060946,               0.014,           0.0052357,             0.56144,             0.45583,              0.4678,             0.19417,            0.051257,            0.013059,           0.0024176,            0.006139,            0.006139,            0.006139
                  41,            0.059369,            0.013373,           0.0048497,             0.56324,             0.48187,             0.48869,             0.20487,             0.05029,            0.012974,            0.002749,             0.00604,             0.00604,             0.00604
                  42,            0.059751,            0.014018,           0.0051518,             0.56677,             0.47969,             0.49534,             0.21058,            0.050013,            0.012806,           0.0021157,            0.005941,            0.005941,            0.005941
                  43,            0.059594,            0.014018,           0.0049004,             0.60203,             0.48652,             0.51411,             0.21822,            0.049614,            0.012751,           0.0022549,            0.005842,            0.005842,            0.005842
                  44,            0.058678,            0.013982,           0.0049766,               0.618,             0.48926,             0.52606,             0.22943,            0.048862,            0.012674,           0.0020702,            0.005743,            0.005743,            0.005743
                  45,            0.058897,            0.013554,           0.0044143,             0.56806,             0.49421,             0.51318,             0.22029,             0.04871,            0.012633,           0.0019995,            0.005644,            0.005644,            0.005644
                  46,               0.059,            0.013994,           0.0044081,             0.56363,             0.49382,             0.50914,             0.22561,              0.0489,             0.01269,           0.0020058,            0.005545,            0.005545,            0.005545
                  47,            0.058704,            0.013608,           0.0045458,             0.59577,             0.50988,             0.53514,             0.23363,            0.048405,            0.012571,           0.0017014,            0.005446,            0.005446,            0.005446
                  48,            0.057492,            0.013369,           0.0041298,             0.61024,             0.52432,             0.55951,             0.24305,            0.048139,            0.012508,           0.0017685,            0.005347,            0.005347,            0.005347
                  49,            0.057965,            0.013822,           0.0045326,             0.64129,             0.53111,             0.56559,             0.24526,            0.047425,            0.012328,           0.0016487,            0.005248,            0.005248,            0.005248
                  50,            0.057782,            0.013995,           0.0044152,             0.61035,             0.55123,              0.5746,             0.25957,            0.047009,            0.012247,           0.0014401,            0.005149,            0.005149,            0.005149
                  51,            0.057099,            0.013464,           0.0039824,             0.61544,             0.54665,             0.57759,             0.26005,            0.046715,            0.012175,           0.0015551,             0.00505,             0.00505,             0.00505
                  52,            0.056277,             0.01329,           0.0040599,             0.65101,             0.55627,             0.59847,             0.27582,            0.045944,            0.012026,           0.0014609,            0.004951,            0.004951,            0.004951
                  53,            0.056494,            0.013739,           0.0040559,             0.66245,             0.56305,             0.60103,             0.27241,            0.045913,            0.012095,            0.001506,            0.004852,            0.004852,            0.004852
                  54,            0.056195,            0.013201,           0.0036392,             0.68324,             0.57154,             0.61942,             0.28673,            0.045341,             0.01197,           0.0013057,            0.004753,            0.004753,            0.004753
                  55,            0.056063,            0.013628,           0.0037021,             0.66976,             0.58612,             0.62443,             0.29182,            0.044943,            0.011873,           0.0012878,            0.004654,            0.004654,            0.004654
                  56,            0.056056,            0.013571,            0.003798,             0.68397,             0.58465,             0.62934,              0.2986,            0.044521,            0.011763,           0.0011935,            0.004555,            0.004555,            0.004555
                  57,            0.055886,             0.01306,           0.0039664,             0.68278,             0.56822,             0.62632,             0.29896,            0.044321,            0.011736,           0.0012582,            0.004456,            0.004456,            0.004456
                  58,            0.054269,            0.012841,           0.0033548,             0.67469,             0.58137,             0.63306,             0.29754,            0.043897,            0.011677,           0.0011506,            0.004357,            0.004357,            0.004357
                  59,            0.054467,            0.013524,           0.0034331,             0.69165,             0.58449,              0.6422,             0.30668,            0.043776,            0.011623,            0.001136,            0.004258,            0.004258,            0.004258
                  60,             0.05408,            0.012919,           0.0036976,             0.68989,             0.60492,             0.65144,             0.31277,            0.043301,            0.011564,           0.0011442,            0.004159,            0.004159,            0.004159
                  61,             0.05414,            0.012955,            0.003551,             0.72115,             0.59806,             0.66191,              0.3183,            0.042985,            0.011459,           0.0011438,             0.00406,             0.00406,             0.00406
                  62,            0.053731,            0.012966,           0.0033487,               0.706,             0.61746,             0.66637,             0.32497,            0.042694,            0.011338,           0.0011085,            0.003961,            0.003961,            0.003961
                  63,            0.052981,            0.012837,           0.0032779,             0.71901,             0.63285,             0.68295,             0.33329,            0.042118,            0.011271,           0.0010221,            0.003862,            0.003862,            0.003862
                  64,            0.053043,            0.012692,            0.003207,             0.72561,             0.64234,             0.69384,             0.33966,            0.041703,            0.011156,          0.00095541,            0.003763,            0.003763,            0.003763
                  65,            0.052807,             0.01294,           0.0030357,             0.73107,             0.63412,             0.69165,              0.3418,            0.041364,            0.011084,          0.00090119,            0.003664,            0.003664,            0.003664
                  66,            0.051953,            0.013116,           0.0029246,             0.74389,             0.63716,             0.69891,             0.34771,             0.04091,             0.01095,          0.00089037,            0.003565,            0.003565,            0.003565
                  67,             0.05176,            0.012246,           0.0029808,             0.75315,             0.64093,             0.71119,             0.35503,             0.04035,            0.010909,          0.00084038,            0.003466,            0.003466,            0.003466
                  68,            0.051934,            0.012801,           0.0029385,             0.74232,             0.65414,             0.71129,             0.35689,            0.040149,            0.010854,          0.00085119,            0.003367,            0.003367,            0.003367
                  69,            0.051291,            0.012248,           0.0029245,             0.74991,             0.65385,             0.71897,             0.36447,            0.040024,            0.010751,          0.00086063,            0.003268,            0.003268,            0.003268
                  70,            0.051056,            0.013231,           0.0027776,             0.76883,             0.66103,             0.72845,             0.36902,            0.039682,            0.010622,          0.00082724,            0.003169,            0.003169,            0.003169
                  71,            0.050275,            0.012447,            0.002594,             0.77957,             0.65701,             0.73037,             0.36973,            0.039373,            0.010568,          0.00079131,             0.00307,             0.00307,             0.00307
                  72,            0.050561,            0.011959,           0.0024963,             0.76652,              0.6628,             0.73538,             0.37518,            0.039032,            0.010522,          0.00078045,            0.002971,            0.002971,            0.002971
                  73,            0.050818,             0.01258,           0.0028304,             0.77859,             0.66142,             0.73635,             0.37718,            0.038633,            0.010455,          0.00077104,            0.002872,            0.002872,            0.002872
