               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,             0.04612,            0.029099,            0.007368,             0.61061,             0.59254,             0.61197,             0.28585,            0.038962,            0.020158,           0.0037581,           0.0093268,           0.0093268,           0.0093268
                  36,             0.04579,            0.028889,           0.0070034,             0.61148,             0.58812,             0.61809,             0.28938,            0.038822,            0.020144,           0.0036286,            0.009307,            0.009307,            0.009307
                  37,            0.045696,             0.02922,           0.0070678,              0.6102,             0.60139,              0.6229,             0.28905,            0.038704,            0.020044,           0.0034823,           0.0092872,           0.0092872,           0.0092872
                  38,             0.04577,            0.029656,           0.0069748,             0.61174,             0.60799,             0.62996,             0.29527,            0.038411,            0.019977,           0.0033688,           0.0092674,           0.0092674,           0.0092674
                  39,            0.045689,            0.029032,           0.0068703,             0.61719,             0.60618,             0.62962,             0.29646,            0.038186,              0.0199,           0.0033795,           0.0092476,           0.0092476,           0.0092476
                  40,            0.045583,            0.029436,            0.006909,             0.60971,             0.60943,             0.63708,             0.30264,            0.037939,            0.019825,           0.0031488,           0.0092278,           0.0092278,           0.0092278
                  41,            0.045472,            0.028808,            0.007043,             0.63361,             0.62139,              0.6485,             0.30852,            0.037719,            0.019709,            0.003068,            0.009208,            0.009208,            0.009208
                  42,            0.045445,            0.028858,           0.0067135,             0.62019,             0.61623,             0.64438,             0.30723,            0.037675,            0.019709,           0.0030486,           0.0091882,           0.0091882,           0.0091882
                  43,            0.045158,            0.028619,           0.0067702,             0.62956,             0.62107,              0.6513,             0.31301,            0.037509,            0.019624,            0.002845,           0.0091684,           0.0091684,           0.0091684
                  44,            0.045243,            0.029098,           0.0065939,             0.64259,             0.62608,             0.66457,             0.32016,            0.037259,            0.019498,           0.0028328,           0.0091486,           0.0091486,           0.0091486
                  45,             0.04491,            0.029121,           0.0066944,             0.64909,              0.6248,             0.66609,             0.32101,            0.037111,            0.019447,           0.0028237,           0.0091288,           0.0091288,           0.0091288
                  46,            0.044632,            0.028369,            0.006651,             0.64853,             0.62897,             0.66677,             0.32286,            0.036883,            0.019357,           0.0026692,            0.009109,            0.009109,            0.009109
                  47,            0.044536,            0.028548,           0.0065146,             0.64723,              0.6384,             0.67453,             0.32847,            0.036548,            0.019279,           0.0025439,           0.0090892,           0.0090892,           0.0090892
                  48,            0.044687,            0.028509,           0.0065081,             0.64405,             0.63968,             0.67478,             0.32743,            0.036552,            0.019282,           0.0025129,           0.0090694,           0.0090694,           0.0090694
                  49,            0.044728,            0.028423,           0.0062613,             0.65496,             0.64335,              0.6799,               0.332,            0.036359,            0.019211,           0.0024222,           0.0090496,           0.0090496,           0.0090496
                  50,            0.044216,             0.02866,           0.0060951,             0.65741,             0.65002,             0.68696,              0.3373,            0.036131,            0.019056,           0.0023429,           0.0090298,           0.0090298,           0.0090298
                  51,            0.044439,            0.028802,           0.0062935,             0.66159,             0.64926,             0.69001,             0.34044,            0.035991,            0.018996,           0.0022746,             0.00901,             0.00901,             0.00901
                  52,             0.04414,            0.028454,           0.0061923,              0.6599,             0.65724,             0.69541,             0.34333,             0.03583,            0.018989,           0.0021361,           0.0089902,           0.0089902,           0.0089902
                  53,            0.044016,             0.02806,           0.0060377,             0.66738,             0.65487,             0.69476,             0.34531,            0.035629,            0.018914,           0.0020812,           0.0089704,           0.0089704,           0.0089704
                  54,            0.044062,            0.028153,            0.006094,             0.66997,             0.66411,             0.70234,             0.35064,            0.035407,            0.018763,           0.0020258,           0.0089506,           0.0089506,           0.0089506
                  55,            0.044244,            0.028183,           0.0058159,             0.67331,             0.66337,              0.7074,             0.35363,            0.035319,             0.01872,           0.0020107,           0.0089308,           0.0089308,           0.0089308
                  56,            0.043755,            0.028195,            0.006089,             0.67467,             0.66792,             0.71147,             0.35635,            0.035251,            0.018651,           0.0019649,            0.008911,            0.008911,            0.008911
                  57,            0.044143,            0.028282,           0.0062066,             0.68848,             0.66985,             0.71625,             0.35959,             0.03505,            0.018555,           0.0019053,           0.0088912,           0.0088912,           0.0088912
                  58,            0.044084,            0.028486,           0.0059139,             0.68765,             0.67268,             0.72004,             0.36169,            0.034838,            0.018533,           0.0018167,           0.0088714,           0.0088714,           0.0088714
                  59,            0.043553,            0.028029,            0.005815,             0.68935,             0.67654,             0.72481,              0.3651,            0.034727,            0.018473,           0.0017345,           0.0088516,           0.0088516,           0.0088516
                  60,            0.043407,            0.027963,           0.0058039,             0.69749,             0.67804,              0.7284,              0.3697,            0.034549,            0.018375,            0.001671,           0.0088318,           0.0088318,           0.0088318
                  61,            0.043582,            0.028352,            0.005868,             0.69919,             0.68639,             0.73338,             0.37331,            0.034456,            0.018292,           0.0016328,            0.008812,            0.008812,            0.008812
                  62,            0.043131,            0.027957,           0.0057285,             0.69989,              0.6839,             0.73401,             0.37544,            0.034265,            0.018256,           0.0015671,           0.0087922,           0.0087922,           0.0087922
                  63,            0.042969,            0.028337,           0.0056076,             0.70221,             0.69064,             0.73703,             0.37739,            0.034104,            0.018163,           0.0015198,           0.0087724,           0.0087724,           0.0087724
                  64,            0.043242,            0.028296,           0.0056016,             0.70095,             0.69066,             0.73989,             0.37868,            0.034039,             0.01814,           0.0014615,           0.0087526,           0.0087526,           0.0087526
                  65,            0.043143,            0.027915,           0.0054646,             0.70883,             0.69497,             0.74525,              0.3831,            0.033861,             0.01803,           0.0014061,           0.0087328,           0.0087328,           0.0087328
                  66,             0.04316,            0.028473,           0.0053896,             0.71302,             0.69142,             0.74765,             0.38578,            0.033721,            0.017983,           0.0013568,            0.008713,            0.008713,            0.008713
                  67,               0.043,            0.027922,           0.0055416,             0.70968,              0.6971,             0.74941,             0.38742,            0.033569,            0.017945,           0.0013406,           0.0086932,           0.0086932,           0.0086932
                  68,            0.042793,            0.027604,           0.0054178,             0.71076,             0.69872,             0.75135,             0.38929,            0.033464,            0.017898,           0.0013164,           0.0086734,           0.0086734,           0.0086734
                  69,            0.042729,            0.027841,           0.0053889,             0.71221,             0.69894,             0.75313,             0.39192,            0.033353,            0.017844,           0.0012832,           0.0086536,           0.0086536,           0.0086536
                  70,            0.043054,            0.027503,           0.0055335,             0.71537,             0.70138,             0.75626,             0.39395,            0.033259,            0.017789,            0.001266,           0.0086338,           0.0086338,           0.0086338
                  71,            0.042735,            0.027719,           0.0052455,             0.71854,             0.70096,             0.75828,              0.3957,            0.033164,            0.017753,           0.0012446,            0.008614,            0.008614,            0.008614
                  72,            0.042668,            0.027588,           0.0051374,             0.72087,             0.70507,             0.76111,             0.39799,            0.033029,            0.017714,           0.0012102,           0.0085942,           0.0085942,           0.0085942
                  73,            0.042571,            0.027888,           0.0053699,             0.71828,             0.71063,             0.76396,             0.39996,            0.032895,            0.017639,           0.0011776,           0.0085744,           0.0085744,           0.0085744
                  74,            0.042498,            0.027595,           0.0052956,             0.72556,             0.71374,             0.76669,             0.40221,            0.032797,            0.017595,           0.0011565,           0.0085546,           0.0085546,           0.0085546
                  75,            0.042436,            0.027635,           0.0051586,             0.72419,             0.71626,             0.76833,             0.40415,            0.032706,            0.017551,           0.0011327,           0.0085348,           0.0085348,           0.0085348
                  76,            0.042377,            0.027794,            0.005023,             0.72677,             0.71801,             0.77074,             0.40639,            0.032614,             0.01752,           0.0011094,            0.008515,            0.008515,            0.008515
                  77,            0.042302,            0.027863,           0.0050483,             0.72786,             0.71966,             0.77209,             0.40869,            0.032511,            0.017473,           0.0010873,           0.0084952,           0.0084952,           0.0084952
                  78,            0.042046,            0.027591,           0.0049357,             0.73041,             0.72366,             0.77508,             0.41113,            0.032397,            0.017417,           0.0010592,           0.0084754,           0.0084754,           0.0084754
                  79,            0.042019,            0.027793,           0.0050466,             0.73497,             0.72058,             0.77756,             0.41334,            0.032301,            0.017361,           0.0010344,           0.0084556,           0.0084556,           0.0084556
                  80,            0.042197,            0.027095,           0.0052334,             0.73605,             0.72239,             0.77925,             0.41558,            0.032202,            0.017314,           0.0010189,           0.0084358,           0.0084358,           0.0084358
                  81,            0.042237,            0.027971,           0.0050466,             0.73694,             0.72432,             0.78108,             0.41745,              0.0321,             0.01728,          0.00098913,            0.008416,            0.008416,            0.008416
                  82,            0.041867,            0.026758,            0.005107,             0.73808,             0.72617,             0.78376,             0.42022,            0.032003,            0.017226,          0.00097044,           0.0083962,           0.0083962,           0.0083962
                  83,            0.041954,            0.027692,           0.0049297,             0.73874,             0.72888,             0.78589,             0.42182,            0.031907,            0.017183,          0.00094883,           0.0083764,           0.0083764,           0.0083764
                  84,            0.041831,            0.027634,           0.0048922,             0.73715,             0.73334,             0.78881,             0.42424,            0.031819,            0.017132,          0.00092643,           0.0083566,           0.0083566,           0.0083566
                  85,            0.041882,            0.027602,           0.0047332,             0.74012,             0.73482,             0.79023,             0.42611,             0.03174,            0.017088,          0.00090555,           0.0083368,           0.0083368,           0.0083368
                  86,            0.041902,            0.027356,           0.0046259,             0.74144,             0.73517,              0.7919,             0.42771,            0.031672,            0.017058,          0.00089047,            0.008317,            0.008317,            0.008317
                  87,             0.04157,            0.027127,           0.0050598,              0.7438,             0.73659,             0.79324,              0.4292,            0.031607,            0.017017,          0.00087601,           0.0082972,           0.0082972,           0.0082972
                  88,            0.041519,            0.027031,           0.0047795,             0.74557,             0.73894,               0.795,             0.43054,             0.03154,            0.016982,          0.00086417,           0.0082774,           0.0082774,           0.0082774
                  89,            0.041544,            0.027155,           0.0048179,             0.75014,             0.73945,             0.79778,              0.4324,            0.031461,            0.016939,          0.00085354,           0.0082576,           0.0082576,           0.0082576
                  90,            0.041503,            0.026573,           0.0049332,             0.75163,              0.7406,             0.79845,             0.43379,            0.031403,            0.016906,          0.00084179,           0.0082378,           0.0082378,           0.0082378
                  91,            0.041236,            0.026551,           0.0043256,             0.75238,             0.74171,             0.80009,             0.43511,            0.031348,            0.016877,          0.00083208,            0.008218,            0.008218,            0.008218
                  92,            0.041295,            0.026785,           0.0046686,             0.75386,             0.74134,             0.80145,              0.4368,            0.031284,            0.016844,          0.00082231,           0.0081982,           0.0081982,           0.0081982
                  93,            0.041252,            0.027108,           0.0044487,             0.75663,             0.74242,             0.80312,              0.4382,            0.031213,            0.016808,          0.00081101,           0.0081784,           0.0081784,           0.0081784
                  94,               0.041,            0.026594,           0.0045861,             0.75763,             0.74349,             0.80481,             0.43997,             0.03115,            0.016777,          0.00080011,           0.0081586,           0.0081586,           0.0081586
                  95,            0.041184,            0.027076,           0.0044618,             0.75849,             0.74475,             0.80601,             0.44133,            0.031098,            0.016747,          0.00079222,           0.0081388,           0.0081388,           0.0081388
                  96,            0.040731,            0.026991,           0.0042972,             0.76054,              0.7459,             0.80738,             0.44271,             0.03104,            0.016714,          0.00078255,            0.008119,            0.008119,            0.008119
                  97,            0.041114,            0.027164,           0.0045067,             0.76314,             0.74565,             0.80827,             0.44367,            0.030984,            0.016682,          0.00077249,           0.0080992,           0.0080992,           0.0080992
                  98,            0.040715,            0.026711,           0.0045153,             0.76478,             0.74675,             0.81045,              0.4448,            0.030927,            0.016651,           0.0007639,           0.0080794,           0.0080794,           0.0080794
                  99,            0.040827,            0.027251,           0.0043262,             0.76556,             0.74816,              0.8114,             0.44602,            0.030872,            0.016624,          0.00075544,           0.0080596,           0.0080596,           0.0080596
