               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.036868,             0.03072,           0.0050265,             0.53094,             0.56257,             0.54414,             0.25359,            0.036747,            0.021332,           0.0083042,            0.007954,            0.007954,            0.007954
                  64,            0.036784,            0.030475,           0.0050302,             0.53074,             0.56011,              0.5453,             0.25392,            0.036732,            0.021313,           0.0083514,            0.007921,            0.007921,            0.007921
                  65,            0.036433,            0.030659,           0.0050287,             0.53232,             0.56457,             0.54553,             0.25488,            0.036653,            0.021307,           0.0083983,            0.007888,            0.007888,            0.007888
                  66,            0.036777,            0.030609,           0.0047596,             0.52769,             0.56394,             0.54423,             0.25465,            0.036556,            0.021315,           0.0084107,            0.007855,            0.007855,            0.007855
                  67,            0.036741,            0.030296,           0.0050652,             0.52575,             0.57111,             0.54468,             0.25583,            0.036516,            0.021313,           0.0083956,            0.007822,            0.007822,            0.007822
                  68,            0.036544,            0.029833,           0.0048706,             0.52816,             0.56545,             0.54375,               0.256,            0.036507,            0.021319,           0.0083715,            0.007789,            0.007789,            0.007789
                  69,             0.03644,            0.030065,           0.0047338,             0.53181,             0.56668,             0.54412,             0.25588,            0.036483,            0.021323,           0.0084453,            0.007756,            0.007756,            0.007756
                  70,            0.036217,            0.030509,           0.0047208,             0.52768,             0.57437,             0.54526,             0.25722,            0.036456,            0.021332,           0.0084212,            0.007723,            0.007723,            0.007723
                  71,            0.036078,            0.030113,           0.0046991,             0.52459,               0.582,             0.54728,              0.2576,            0.036454,            0.021335,           0.0084685,             0.00769,             0.00769,             0.00769
                  72,             0.03639,            0.030167,           0.0045962,             0.52568,             0.57699,             0.54589,             0.25672,            0.036482,            0.021351,           0.0085079,            0.007657,            0.007657,            0.007657
                  73,            0.036152,            0.030669,           0.0047535,             0.52553,              0.5759,             0.54809,             0.25714,            0.036503,            0.021353,           0.0085112,            0.007624,            0.007624,            0.007624
                  74,            0.036011,            0.029679,           0.0045566,             0.52253,              0.5779,             0.54577,             0.25773,            0.036511,            0.021357,            0.008523,            0.007591,            0.007591,            0.007591
                  75,            0.036021,            0.030159,           0.0045146,             0.52436,             0.57969,             0.54589,             0.25766,            0.036514,            0.021372,           0.0085391,            0.007558,            0.007558,            0.007558
                  76,            0.035765,            0.029873,           0.0045568,             0.52482,             0.58032,               0.546,             0.25727,            0.036529,            0.021378,           0.0085647,            0.007525,            0.007525,            0.007525
                  77,             0.03571,            0.029836,           0.0044827,             0.52583,             0.58109,             0.54584,             0.25754,             0.03653,            0.021378,           0.0085793,            0.007492,            0.007492,            0.007492
                  78,            0.035487,            0.029916,           0.0043184,             0.52858,             0.57783,             0.54607,             0.25769,            0.036514,            0.021385,           0.0085981,            0.007459,            0.007459,            0.007459
                  79,             0.03573,            0.029872,           0.0046158,             0.53195,             0.57398,             0.54636,             0.25777,             0.03649,            0.021387,           0.0085952,            0.007426,            0.007426,            0.007426
                  80,            0.035721,            0.029525,            0.004569,              0.5318,              0.5721,              0.5468,              0.2584,            0.036472,            0.021393,           0.0086095,            0.007393,            0.007393,            0.007393
                  81,            0.035685,            0.029735,           0.0044851,             0.53029,             0.57004,             0.54714,             0.25875,            0.036452,            0.021396,           0.0085978,             0.00736,             0.00736,             0.00736
                  82,            0.035552,            0.030057,           0.0045137,             0.53154,             0.56766,             0.54713,             0.25849,            0.036454,            0.021397,           0.0086025,            0.007327,            0.007327,            0.007327
                  83,            0.035365,            0.029549,           0.0044665,             0.53509,             0.56976,              0.5479,             0.25864,            0.036458,            0.021395,            0.008604,            0.007294,            0.007294,            0.007294
                  84,            0.035301,            0.029584,           0.0043444,             0.53357,             0.57118,             0.54811,             0.25884,            0.036456,            0.021397,            0.008626,            0.007261,            0.007261,            0.007261
                  85,            0.035078,            0.029455,           0.0042581,             0.53099,             0.57318,             0.54714,             0.25856,            0.036461,              0.0214,           0.0086325,            0.007228,            0.007228,            0.007228
                  86,            0.034871,            0.029305,           0.0042524,              0.5258,               0.574,             0.54633,             0.25856,            0.036457,            0.021403,           0.0086458,            0.007195,            0.007195,            0.007195
                  87,            0.035353,            0.029653,           0.0045689,             0.52885,             0.57353,             0.54696,             0.25875,            0.036464,            0.021404,           0.0086492,            0.007162,            0.007162,            0.007162
                  88,            0.035333,            0.029362,           0.0043345,             0.52471,             0.57654,              0.5476,             0.25905,            0.036451,            0.021407,           0.0086467,            0.007129,            0.007129,            0.007129
                  89,            0.034842,            0.029112,           0.0040501,             0.52423,             0.57928,             0.54736,             0.25905,            0.036446,            0.021415,           0.0086547,            0.007096,            0.007096,            0.007096
                  90,            0.034955,            0.029394,           0.0040806,             0.52781,             0.57851,             0.54715,             0.25893,            0.036448,            0.021421,           0.0086637,            0.007063,            0.007063,            0.007063
                  91,            0.034796,            0.029184,           0.0041002,             0.52452,             0.58126,              0.5478,             0.25876,            0.036447,            0.021431,           0.0086636,             0.00703,             0.00703,             0.00703
                  92,            0.034758,            0.029167,           0.0040861,             0.52518,             0.58063,             0.54772,             0.25892,             0.03645,             0.02144,           0.0086696,            0.006997,            0.006997,            0.006997
                  93,            0.034819,            0.029178,           0.0041199,             0.52353,             0.58186,             0.54806,              0.2588,            0.036452,            0.021445,           0.0086608,            0.006964,            0.006964,            0.006964
                  94,             0.03458,            0.029432,           0.0038663,             0.52511,             0.58133,             0.54818,             0.25915,             0.03645,            0.021452,           0.0086667,            0.006931,            0.006931,            0.006931
                  95,            0.034635,            0.029181,           0.0040965,             0.52876,             0.58015,             0.54835,             0.25913,            0.036451,            0.021459,           0.0086812,            0.006898,            0.006898,            0.006898
                  96,            0.034761,            0.029297,           0.0040376,             0.52848,             0.58173,             0.54797,             0.25949,            0.036454,            0.021465,           0.0086812,            0.006865,            0.006865,            0.006865
                  97,             0.03451,            0.028832,           0.0041014,             0.52955,             0.58127,             0.54817,             0.25962,            0.036454,            0.021473,           0.0086902,            0.006832,            0.006832,            0.006832
