               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.042004,            0.028978,           0.0068977,             0.54956,             0.51803,             0.50876,             0.23342,            0.040186,             0.02106,           0.0084379,           0.0093268,           0.0093268,           0.0093268
                  36,            0.041795,            0.028691,           0.0068283,             0.55395,             0.52258,             0.51319,             0.23493,            0.040276,            0.021126,           0.0086462,            0.009307,            0.009307,            0.009307
                  37,            0.041788,            0.029095,           0.0065574,             0.56676,             0.52611,             0.52432,             0.23779,            0.040071,            0.020966,           0.0084508,           0.0092872,           0.0092872,           0.0092872
                  38,             0.04187,            0.029195,           0.0068765,             0.56317,             0.51083,             0.51436,             0.23331,            0.040089,            0.021029,           0.0081266,           0.0092674,           0.0092674,           0.0092674
                  39,            0.041615,            0.029103,           0.0067978,             0.55878,             0.52406,              0.5195,              0.2357,            0.040051,            0.020895,           0.0083534,           0.0092476,           0.0092476,           0.0092476
                  40,            0.041474,            0.028843,           0.0066204,             0.56032,             0.52847,             0.52149,             0.23842,            0.039869,               0.021,            0.008373,           0.0092278,           0.0092278,           0.0092278
                  41,            0.041538,            0.028898,           0.0067018,             0.56441,              0.5311,             0.52576,             0.23832,            0.039799,            0.021015,           0.0083473,            0.009208,            0.009208,            0.009208
                  42,            0.041207,             0.02883,           0.0066152,             0.55065,             0.53447,             0.51983,             0.23769,            0.039656,             0.02099,           0.0084492,           0.0091882,           0.0091882,           0.0091882
                  43,            0.040917,            0.028928,           0.0064266,             0.55248,              0.5451,             0.52675,             0.24149,            0.039552,            0.020911,           0.0084081,           0.0091684,           0.0091684,           0.0091684
                  44,            0.041222,            0.028923,           0.0065022,              0.5471,              0.5309,             0.52309,             0.23902,            0.039705,            0.020942,           0.0084158,           0.0091486,           0.0091486,           0.0091486
                  45,            0.041002,            0.028628,           0.0066381,             0.57541,             0.52774,             0.52636,             0.23957,            0.039519,            0.020905,           0.0084141,           0.0091288,           0.0091288,           0.0091288
                  46,            0.041011,            0.028719,           0.0062835,             0.56711,              0.5273,             0.52759,             0.24211,            0.039557,            0.020852,           0.0083297,            0.009109,            0.009109,            0.009109
                  47,             0.04104,            0.028709,           0.0063818,             0.56084,             0.53652,             0.52904,              0.2422,            0.039505,            0.020902,           0.0084526,           0.0090892,           0.0090892,           0.0090892
                  48,            0.040731,            0.028486,           0.0061662,             0.56383,             0.54213,             0.53232,             0.24531,            0.039383,            0.020857,           0.0084653,           0.0090694,           0.0090694,           0.0090694
                  49,            0.040885,            0.028376,           0.0060546,              0.5693,             0.53862,             0.53506,             0.24634,            0.039315,            0.020843,            0.008509,           0.0090496,           0.0090496,           0.0090496
                  50,            0.041017,             0.02868,           0.0064377,             0.56176,             0.54715,             0.53685,             0.24827,             0.03923,             0.02085,           0.0085851,           0.0090298,           0.0090298,           0.0090298
                  51,            0.040893,            0.028439,           0.0062389,             0.57102,             0.53255,             0.53093,             0.24528,            0.039312,            0.020817,           0.0085669,             0.00901,             0.00901,             0.00901
                  52,            0.040744,            0.029064,           0.0061106,             0.56594,             0.54272,             0.53222,             0.24514,            0.039239,            0.020836,           0.0085762,           0.0089902,           0.0089902,           0.0089902
                  53,            0.040659,             0.02842,           0.0059678,             0.56482,             0.54411,             0.53371,             0.24616,            0.039307,            0.020826,           0.0087338,           0.0089704,           0.0089704,           0.0089704
                  54,            0.040449,             0.02838,           0.0059507,             0.56258,             0.54466,              0.5341,             0.24652,            0.039259,            0.020842,           0.0085664,           0.0089506,           0.0089506,           0.0089506
                  55,             0.04046,            0.027939,           0.0058906,             0.56801,             0.54045,             0.53815,              0.2484,            0.039193,            0.020827,           0.0085775,           0.0089308,           0.0089308,           0.0089308
                  56,             0.04003,            0.028159,           0.0058117,             0.56838,             0.54744,             0.53903,             0.24908,            0.039065,            0.020837,           0.0084423,            0.008911,            0.008911,            0.008911
                  57,            0.040241,            0.028195,            0.005928,             0.56931,             0.54361,             0.53674,             0.24834,            0.039105,             0.02082,           0.0084351,           0.0088912,           0.0088912,           0.0088912
                  58,            0.040028,            0.028191,           0.0058822,             0.56865,             0.54433,             0.53703,             0.24955,            0.039041,            0.020833,           0.0085144,           0.0088714,           0.0088714,           0.0088714
