               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.04988,            0.024094,            0.008341,             0.58758,             0.51535,             0.53133,             0.24208,            0.044917,            0.015775,           0.0083143,            0.008845,            0.008845,            0.008845
                  37,            0.049846,            0.024108,             0.00855,             0.58617,             0.52928,             0.53357,             0.24413,            0.044881,            0.015756,           0.0084595,            0.008812,            0.008812,            0.008812
                  38,            0.049852,            0.024018,           0.0084772,             0.58662,             0.52585,             0.53415,             0.24655,            0.044706,            0.015768,           0.0085324,            0.008779,            0.008779,            0.008779
                  39,            0.049864,            0.024234,           0.0082472,             0.59846,             0.52296,             0.54456,             0.25176,             0.04445,            0.015752,           0.0082453,            0.008746,            0.008746,            0.008746
                  40,            0.049641,            0.024118,           0.0081901,             0.59493,             0.52344,             0.54057,             0.24928,            0.044319,            0.015667,           0.0085327,            0.008713,            0.008713,            0.008713
                  41,            0.049652,            0.023891,           0.0083672,             0.58716,             0.51596,             0.53991,             0.25089,            0.044488,            0.015674,           0.0085196,             0.00868,             0.00868,             0.00868
                  42,            0.049248,            0.023714,           0.0080941,              0.5801,             0.52512,             0.53837,             0.25198,            0.044216,            0.015647,            0.008681,            0.008647,            0.008647,            0.008647
                  43,            0.049369,            0.024191,           0.0080242,             0.59565,             0.53614,             0.54485,             0.25506,            0.043979,            0.015672,           0.0082868,            0.008614,            0.008614,            0.008614
                  44,            0.049097,             0.02409,           0.0079874,             0.58366,             0.53314,             0.54229,             0.25341,            0.044007,            0.015647,           0.0084024,            0.008581,            0.008581,            0.008581
                  45,            0.049408,            0.023841,           0.0078751,             0.59195,             0.53447,             0.54711,             0.25216,            0.044046,            0.015676,           0.0084698,            0.008548,            0.008548,            0.008548
                  46,            0.049261,            0.023708,           0.0075741,             0.60726,             0.51927,              0.5497,             0.25873,            0.043939,            0.015618,           0.0084943,            0.008515,            0.008515,            0.008515
                  47,            0.049089,            0.023867,           0.0078601,             0.60561,             0.53373,              0.5551,              0.2591,            0.043869,            0.015547,           0.0084506,            0.008482,            0.008482,            0.008482
                  48,            0.048807,            0.023851,           0.0078641,             0.59577,             0.53314,             0.55221,             0.25808,            0.043835,             0.01553,           0.0084767,            0.008449,            0.008449,            0.008449
                  49,            0.049131,            0.023765,           0.0074922,             0.59405,             0.53486,             0.55253,             0.26043,            0.043829,            0.015562,           0.0085551,            0.008416,            0.008416,            0.008416
                  50,            0.048875,            0.023512,           0.0076701,             0.60067,             0.53557,             0.55492,             0.26073,            0.043741,            0.015548,           0.0085901,            0.008383,            0.008383,            0.008383
                  51,            0.048592,            0.023797,           0.0075287,             0.60205,             0.54106,             0.55547,             0.26336,            0.043691,            0.015547,           0.0085278,             0.00835,             0.00835,             0.00835
                  52,            0.048643,            0.023727,           0.0074768,             0.61421,             0.53532,             0.55738,             0.26375,            0.043545,            0.015535,           0.0084648,            0.008317,            0.008317,            0.008317
                  53,            0.048684,            0.024011,           0.0076836,             0.60157,             0.53993,             0.55639,             0.26403,            0.043568,            0.015551,           0.0084668,            0.008284,            0.008284,            0.008284
                  54,            0.048143,            0.023648,            0.007406,             0.59951,             0.54298,             0.55949,             0.26502,             0.04352,            0.015527,           0.0084184,            0.008251,            0.008251,            0.008251
                  55,            0.048464,            0.024076,           0.0072423,             0.61534,             0.52753,             0.55928,             0.26425,            0.043533,            0.015556,           0.0085062,            0.008218,            0.008218,            0.008218
                  56,            0.048641,            0.023462,           0.0074252,             0.59326,             0.54923,              0.5572,             0.26412,            0.043518,            0.015564,           0.0084858,            0.008185,            0.008185,            0.008185
                  57,            0.048265,            0.023592,           0.0076114,             0.61303,             0.53409,             0.55791,             0.26365,            0.043437,            0.015552,           0.0085404,            0.008152,            0.008152,            0.008152
                  58,            0.048338,            0.023581,            0.007358,             0.61167,             0.53976,             0.55896,             0.26269,            0.043385,            0.015569,           0.0085139,            0.008119,            0.008119,            0.008119
                  59,            0.048114,            0.023269,           0.0071039,             0.60154,             0.54449,             0.55771,             0.26308,             0.04337,            0.015545,            0.008581,            0.008086,            0.008086,            0.008086
                  60,            0.048171,            0.023737,           0.0071816,             0.61563,             0.54221,              0.5595,             0.26403,             0.04337,            0.015549,           0.0086037,            0.008053,            0.008053,            0.008053
                  61,            0.048049,            0.023881,           0.0073605,             0.61521,             0.54319,             0.56095,             0.26431,            0.043328,             0.01553,           0.0086808,             0.00802,             0.00802,             0.00802
